trip_date,direction,stop_seq,stop_name,arr_time_wib,dep_time_wib,dwell_s,board,alight,load_before,load_after,cap,stop_idx,hour,dow,is_weekend,direction_num,prev_load,load_prior,board_prior,alight_prior,forecast
2025-08-19,BlokM→Kota,1,Blok M,2025-08-19T09:30:00+07:07,2025-08-19T09:30:34+07:07,34,20,0,0,20,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,2,ASEAN,2025-08-19T09:34:26.605706+07:07,2025-08-19T09:34:52.605706+07:07,26,22,2,20,40,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,3,Kejaksaan Agung,2025-08-19T09:38:00.214812+07:07,2025-08-19T09:38:39.214812+07:07,39,15,1,40,54,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,4,Masjid Agunng,2025-08-19T09:42:23.822613+07:07,2025-08-19T09:42:54.822613+07:07,31,26,3,54,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,5,Bundaran Senayan,2025-08-19T09:46:06.033805+07:07,2025-08-19T09:46:51.033805+07:07,45,3,3,77,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,6,Gelora Bung Karno,2025-08-19T09:50:03.423746+07:07,2025-08-19T09:50:29.423746+07:07,26,3,6,77,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,7,Polda Metro Jaya,2025-08-19T09:54:25.790352+07:07,2025-08-19T09:55:10.790352+07:07,45,6,5,74,75,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,8,Bendungan Hilir,2025-08-19T09:58:50.268658+07:07,2025-08-19T09:59:21.268658+07:07,31,5,6,75,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,9,Karet,2025-08-19T10:02:52.146309+07:07,2025-08-19T10:03:27.146309+07:07,35,6,5,74,75,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,10,Dukuh Atas 1,2025-08-19T10:06:49.145835+07:07,2025-08-19T10:07:19.145835+07:07,30,5,14,75,66,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,11,Tosari,2025-08-19T10:10:24.589085+07:07,2025-08-19T10:10:51.589085+07:07,27,9,18,66,57,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-19T10:14:10.248883+07:07,2025-08-19T10:14:44.248883+07:07,34,7,16,57,48,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,13,M.H Thamrin,2025-08-19T10:18:38.279956+07:07,2025-08-19T10:19:12.279956+07:07,34,8,13,48,43,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,14,Kebon Sirih,2025-08-19T10:22:55.823885+07:07,2025-08-19T10:23:31.823885+07:07,36,6,12,43,37,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,15,Monumen Nasional,2025-08-19T10:27:15.689427+07:07,2025-08-19T10:27:47.689427+07:07,32,7,16,37,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,16,Harmoni,2025-08-19T10:31:40.145904+07:07,2025-08-19T10:32:25.145904+07:07,45,8,13,28,23,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,17,Sawah Besar,2025-08-19T10:36:20.125080+07:07,2025-08-19T10:36:42.125080+07:07,22,13,4,23,32,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,18,Mangga Besar,2025-08-19T10:40:25.835863+07:07,2025-08-19T10:41:03.835863+07:07,38,8,13,32,27,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,19,Taman Sari,2025-08-19T10:44:59.450557+07:07,2025-08-19T10:45:24.450557+07:07,25,9,10,27,26,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,20,Glodok,2025-08-19T10:48:27.500878+07:07,2025-08-19T10:48:56.500878+07:07,29,8,6,26,28,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,21,Kota,2025-08-19T10:52:17.178010+07:07,2025-08-19T10:52:49.178010+07:07,32,14,10,28,32,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-19T10:56:36.088359+07:07,2025-08-19T10:57:17.088359+07:07,41,5,10,32,27,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,23,Kali Besar,2025-08-19T11:00:55.694398+07:07,2025-08-19T11:01:15.694398+07:07,20,4,2,27,29,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,1,Blok M,2025-08-19T10:00:00+07:07,2025-08-19T10:00:36+07:07,36,31,0,0,31,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,2,ASEAN,2025-08-19T10:04:21.083753+07:07,2025-08-19T10:04:52.083753+07:07,31,25,3,31,53,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,3,Kejaksaan Agung,2025-08-19T10:07:53.205718+07:07,2025-08-19T10:08:38.205718+07:07,45,11,1,53,63,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,4,Masjid Agunng,2025-08-19T10:12:00.811411+07:07,2025-08-19T10:12:34.811411+07:07,34,17,4,63,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,5,Bundaran Senayan,2025-08-19T10:15:44.468383+07:07,2025-08-19T10:16:18.468383+07:07,34,4,4,76,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,6,Gelora Bung Karno,2025-08-19T10:19:18.485942+07:07,2025-08-19T10:19:38.485942+07:07,20,4,2,76,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,7,Polda Metro Jaya,2025-08-19T10:23:21.494266+07:07,2025-08-19T10:23:57.494266+07:07,36,2,7,78,73,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,8,Bendungan Hilir,2025-08-19T10:27:11.644495+07:07,2025-08-19T10:27:53.644495+07:07,42,7,1,73,79,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,9,Karet,2025-08-19T10:31:22.350929+07:07,2025-08-19T10:31:49.350929+07:07,27,1,3,79,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,10,Dukuh Atas 1,2025-08-19T10:35:48.991773+07:07,2025-08-19T10:36:15.991773+07:07,27,3,11,77,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,11,Tosari,2025-08-19T10:40:15.359908+07:07,2025-08-19T10:40:58.359908+07:07,43,9,20,69,58,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-19T10:44:33.886464+07:07,2025-08-19T10:45:13.886464+07:07,40,8,14,58,52,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,13,M.H Thamrin,2025-08-19T10:48:24.377502+07:07,2025-08-19T10:49:00.377502+07:07,36,8,13,52,47,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,14,Kebon Sirih,2025-08-19T10:52:23.930611+07:07,2025-08-19T10:52:54.930611+07:07,31,10,9,47,48,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,15,Monumen Nasional,2025-08-19T10:56:03.784640+07:07,2025-08-19T10:56:43.784640+07:07,40,7,7,48,48,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,16,Harmoni,2025-08-19T10:59:52.659306+07:07,2025-08-19T11:00:17.659306+07:07,25,9,15,48,42,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,17,Sawah Besar,2025-08-19T11:03:22.445133+07:07,2025-08-19T11:03:54.445133+07:07,32,6,1,42,47,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,18,Mangga Besar,2025-08-19T11:07:21.996326+07:07,2025-08-19T11:07:41.996326+07:07,20,4,5,47,46,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,19,Taman Sari,2025-08-19T11:11:04.088783+07:07,2025-08-19T11:11:31.088783+07:07,27,11,4,46,53,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,20,Glodok,2025-08-19T11:14:42.962162+07:07,2025-08-19T11:15:08.962162+07:07,26,16,2,53,67,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,21,Kota,2025-08-19T11:18:36.712086+07:07,2025-08-19T11:19:18.712086+07:07,42,11,8,67,70,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-19T11:22:58.920164+07:07,2025-08-19T11:23:39.920164+07:07,41,2,8,70,64,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,23,Kali Besar,2025-08-19T11:27:31.036077+07:07,2025-08-19T11:28:08.036077+07:07,37,2,3,64,63,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,1,Blok M,2025-08-19T10:30:00+07:07,2025-08-19T10:30:27+07:07,27,33,0,0,33,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,2,ASEAN,2025-08-19T10:34:02.198391+07:07,2025-08-19T10:34:41.198391+07:07,39,18,4,33,47,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,3,Kejaksaan Agung,2025-08-19T10:38:29.620074+07:07,2025-08-19T10:38:54.620074+07:07,25,25,4,47,68,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,4,Masjid Agunng,2025-08-19T10:42:38.724959+07:07,2025-08-19T10:43:23.724959+07:07,45,12,3,68,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,5,Bundaran Senayan,2025-08-19T10:47:15.024349+07:07,2025-08-19T10:47:41.024349+07:07,26,3,7,77,73,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,6,Gelora Bung Karno,2025-08-19T10:50:43.249828+07:07,2025-08-19T10:51:10.249828+07:07,27,7,2,73,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,7,Polda Metro Jaya,2025-08-19T10:54:49.775769+07:07,2025-08-19T10:55:11.775769+07:07,22,2,0,78,80,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,8,Bendungan Hilir,2025-08-19T10:58:53.209254+07:07,2025-08-19T10:59:22.209254+07:07,29,0,8,80,72,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,9,Karet,2025-08-19T11:03:21.924827+07:07,2025-08-19T11:03:59.924827+07:07,38,8,1,72,79,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,10,Dukuh Atas 1,2025-08-19T11:07:14.741996+07:07,2025-08-19T11:07:40.741996+07:07,26,1,12,79,68,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,11,Tosari,2025-08-19T11:11:14.732845+07:07,2025-08-19T11:12:04.732845+07:07,50,10,11,68,67,80,0,0,0,0,0,0,0,0,0,13
2025-08-19,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-19T11:15:08.539526+07:07,2025-08-19T11:15:44.539526+07:07,36,5,12,67,60,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,13,M.H Thamrin,2025-08-19T11:19:13.377170+07:07,2025-08-19T11:19:39.377170+07:07,26,7,8,60,59,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,14,Kebon Sirih,2025-08-19T11:22:56.677369+07:07,2025-08-19T11:23:29.677369+07:07,33,2,11,59,50,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,15,Monumen Nasional,2025-08-19T11:27:08.642116+07:07,2025-08-19T11:27:33.642116+07:07,25,8,7,50,51,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,16,Harmoni,2025-08-19T11:30:57.521391+07:07,2025-08-19T11:31:42.521391+07:07,45,3,2,51,52,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,17,Sawah Besar,2025-08-19T11:34:46.526397+07:07,2025-08-19T11:35:23.526397+07:07,37,5,4,52,53,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,18,Mangga Besar,2025-08-19T11:38:41.584888+07:07,2025-08-19T11:39:06.584888+07:07,25,4,4,53,53,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,19,Taman Sari,2025-08-19T11:42:36.534980+07:07,2025-08-19T11:43:17.534980+07:07,41,6,1,53,58,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,20,Glodok,2025-08-19T11:46:42.348857+07:07,2025-08-19T11:47:14.348857+07:07,32,16,5,58,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,21,Kota,2025-08-19T11:50:48.020186+07:07,2025-08-19T11:51:12.020186+07:07,24,6,11,69,64,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-19T11:54:17.223554+07:07,2025-08-19T11:54:42.223554+07:07,25,8,8,64,64,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,23,Kali Besar,2025-08-19T11:58:36.853650+07:07,2025-08-19T11:59:05.853650+07:07,29,1,5,64,60,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,1,Blok M,2025-08-19T11:00:00+07:07,2025-08-19T11:00:24+07:07,24,22,0,0,22,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,2,ASEAN,2025-08-19T11:03:45.342922+07:07,2025-08-19T11:04:25.342922+07:07,40,13,0,22,35,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,3,Kejaksaan Agung,2025-08-19T11:08:20.082108+07:07,2025-08-19T11:09:04.082108+07:07,44,13,1,35,47,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,4,Masjid Agunng,2025-08-19T11:12:10.220299+07:07,2025-08-19T11:12:38.220299+07:07,28,12,2,47,57,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,5,Bundaran Senayan,2025-08-19T11:15:40.962038+07:07,2025-08-19T11:16:16.962038+07:07,36,13,2,57,68,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,6,Gelora Bung Karno,2025-08-19T11:20:00.228957+07:07,2025-08-19T11:20:39.228957+07:07,39,12,1,68,79,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,7,Polda Metro Jaya,2025-08-19T11:24:06.751711+07:07,2025-08-19T11:24:27.751711+07:07,21,1,3,79,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,8,Bendungan Hilir,2025-08-19T11:27:36.391222+07:07,2025-08-19T11:28:07.391222+07:07,31,3,3,77,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,9,Karet,2025-08-19T11:31:25.670693+07:07,2025-08-19T11:31:53.670693+07:07,28,3,3,77,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,10,Dukuh Atas 1,2025-08-19T11:35:00.342403+07:07,2025-08-19T11:35:47.342403+07:07,47,3,6,77,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,11,Tosari,2025-08-19T11:39:25.743333+07:07,2025-08-19T11:40:14.743333+07:07,49,6,14,74,66,80,0,0,0,0,0,0,0,0,0,13
2025-08-19,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-19T11:43:33.611415+07:07,2025-08-19T11:44:04.611415+07:07,31,7,8,66,65,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,13,M.H Thamrin,2025-08-19T11:47:35.497900+07:07,2025-08-19T11:48:04.497900+07:07,29,4,20,65,49,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,14,Kebon Sirih,2025-08-19T11:51:32.929346+07:07,2025-08-19T11:52:13.929346+07:07,41,10,6,49,53,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,15,Monumen Nasional,2025-08-19T11:55:32.695829+07:07,2025-08-19T11:56:03.695829+07:07,31,6,8,53,51,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,16,Harmoni,2025-08-19T11:59:37.278126+07:07,2025-08-19T12:00:03.278126+07:07,26,13,8,51,56,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,17,Sawah Besar,2025-08-19T12:03:35.963157+07:07,2025-08-19T12:04:03.963157+07:07,28,10,5,56,61,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,18,Mangga Besar,2025-08-19T12:07:32.740121+07:07,2025-08-19T12:08:04.740121+07:07,32,9,4,61,66,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,19,Taman Sari,2025-08-19T12:11:38.311047+07:07,2025-08-19T12:12:17.311047+07:07,39,11,3,66,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,20,Glodok,2025-08-19T12:15:45.274145+07:07,2025-08-19T12:16:25.274145+07:07,40,6,1,74,79,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,21,Kota,2025-08-19T12:20:04.489842+07:07,2025-08-19T12:20:28.489842+07:07,24,1,8,79,72,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-19T12:24:12.046469+07:07,2025-08-19T12:24:53.046469+07:07,41,8,3,72,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,23,Kali Besar,2025-08-19T12:28:30.599079+07:07,2025-08-19T12:28:50.599079+07:07,20,3,7,77,73,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,1,Blok M,2025-08-19T11:30:00+07:07,2025-08-19T11:30:45+07:07,45,15,0,0,15,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,2,ASEAN,2025-08-19T11:34:02.648668+07:07,2025-08-19T11:34:43.648668+07:07,41,17,2,15,30,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,3,Kejaksaan Agung,2025-08-19T11:37:54.891698+07:07,2025-08-19T11:38:33.891698+07:07,39,14,2,30,42,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,4,Masjid Agunng,2025-08-19T11:42:04.470311+07:07,2025-08-19T11:42:24.470311+07:07,20,18,1,42,59,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,5,Bundaran Senayan,2025-08-19T11:45:25.391397+07:07,2025-08-19T11:45:46.391397+07:07,21,18,7,59,70,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,6,Gelora Bung Karno,2025-08-19T11:48:55.391162+07:07,2025-08-19T11:49:25.391162+07:07,30,10,2,70,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,7,Polda Metro Jaya,2025-08-19T11:53:09.461061+07:07,2025-08-19T11:53:36.461061+07:07,27,2,6,78,74,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,8,Bendungan Hilir,2025-08-19T11:57:09.426792+07:07,2025-08-19T11:57:29.426792+07:07,20,6,4,74,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,9,Karet,2025-08-19T12:01:00.697473+07:07,2025-08-19T12:01:30.697473+07:07,30,4,2,76,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,10,Dukuh Atas 1,2025-08-19T12:04:41.057305+07:07,2025-08-19T12:05:06.057305+07:07,25,2,16,78,64,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,11,Tosari,2025-08-19T12:08:16.663204+07:07,2025-08-19T12:08:54.663204+07:07,38,5,9,64,60,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-19T12:12:47.414021+07:07,2025-08-19T12:13:28.414021+07:07,41,5,11,60,54,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,13,M.H Thamrin,2025-08-19T12:17:04.044682+07:07,2025-08-19T12:17:47.044682+07:07,43,5,5,54,54,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,14,Kebon Sirih,2025-08-19T12:21:05.103604+07:07,2025-08-19T12:21:44.103604+07:07,39,5,3,54,56,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,15,Monumen Nasional,2025-08-19T12:25:43.141648+07:07,2025-08-19T12:26:08.141648+07:07,25,5,5,56,56,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,16,Harmoni,2025-08-19T12:29:18.708244+07:07,2025-08-19T12:29:39.708244+07:07,21,12,10,56,58,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,17,Sawah Besar,2025-08-19T12:32:55.205620+07:07,2025-08-19T12:33:22.205620+07:07,27,9,5,58,62,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,18,Mangga Besar,2025-08-19T12:36:47.266225+07:07,2025-08-19T12:37:31.266225+07:07,44,6,5,62,63,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,19,Taman Sari,2025-08-19T12:40:54.602685+07:07,2025-08-19T12:41:24.602685+07:07,30,9,1,63,71,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,20,Glodok,2025-08-19T12:45:24.549047+07:07,2025-08-19T12:45:49.549047+07:07,25,9,4,71,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,21,Kota,2025-08-19T12:49:27.340307+07:07,2025-08-19T12:49:50.340307+07:07,23,4,11,76,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-19T12:53:00.592143+07:07,2025-08-19T12:53:30.592143+07:07,30,8,4,69,73,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,23,Kali Besar,2025-08-19T12:56:31.478539+07:07,2025-08-19T12:57:02.478539+07:07,31,7,4,73,76,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,1,Blok M,2025-08-19T12:00:00+07:07,2025-08-19T12:00:33+07:07,33,25,0,0,25,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,2,ASEAN,2025-08-19T12:04:32.649598+07:07,2025-08-19T12:04:57.649598+07:07,25,15,2,25,38,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,3,Kejaksaan Agung,2025-08-19T12:08:10.718321+07:07,2025-08-19T12:08:45.718321+07:07,35,17,0,38,55,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,4,Masjid Agunng,2025-08-19T12:11:52.901368+07:07,2025-08-19T12:12:36.901368+07:07,44,15,1,55,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,5,Bundaran Senayan,2025-08-19T12:16:03.351935+07:07,2025-08-19T12:16:35.351935+07:07,32,7,1,69,75,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,6,Gelora Bung Karno,2025-08-19T12:20:25.889085+07:07,2025-08-19T12:21:00.889085+07:07,35,5,3,75,77,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,7,Polda Metro Jaya,2025-08-19T12:24:46.370214+07:07,2025-08-19T12:25:24.370214+07:07,38,3,2,77,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,8,Bendungan Hilir,2025-08-19T12:28:44.019793+07:07,2025-08-19T12:29:14.019793+07:07,30,2,1,78,79,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,9,Karet,2025-08-19T12:33:04.920768+07:07,2025-08-19T12:33:27.920768+07:07,23,1,2,79,78,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,10,Dukuh Atas 1,2025-08-19T12:37:22.763881+07:07,2025-08-19T12:38:03.763881+07:07,41,2,11,78,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,11,Tosari,2025-08-19T12:41:25.161798+07:07,2025-08-19T12:42:09.161798+07:07,44,6,9,69,66,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,12,Bundaran HI ASTRA,2025-08-19T12:45:11.954962+07:07,2025-08-19T12:45:46.954962+07:07,35,5,8,66,63,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,13,M.H Thamrin,2025-08-19T12:49:33.021930+07:07,2025-08-19T12:50:07.021930+07:07,34,9,7,63,65,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,14,Kebon Sirih,2025-08-19T12:53:38.144771+07:07,2025-08-19T12:54:28.144771+07:07,50,3,8,65,60,80,0,0,0,0,0,0,0,0,0,13
2025-08-19,BlokM→Kota,15,Monumen Nasional,2025-08-19T12:57:50.212859+07:07,2025-08-19T12:58:17.212859+07:07,27,7,7,60,60,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,16,Harmoni,2025-08-19T13:01:18.048470+07:07,2025-08-19T13:01:57.048470+07:07,39,8,10,60,58,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,17,Sawah Besar,2025-08-19T13:05:03.748230+07:07,2025-08-19T13:05:28.748230+07:07,25,6,5,58,59,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,18,Mangga Besar,2025-08-19T13:08:44.216089+07:07,2025-08-19T13:09:05.216089+07:07,21,5,9,59,55,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,19,Taman Sari,2025-08-19T13:12:44.132753+07:07,2025-08-19T13:13:16.132753+07:07,32,11,4,55,62,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,20,Glodok,2025-08-19T13:16:39.448992+07:07,2025-08-19T13:17:01.448992+07:07,22,5,2,62,65,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,21,Kota,2025-08-19T13:20:19.965716+07:07,2025-08-19T13:21:04.965716+07:07,45,6,11,65,60,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,22,Museum Sejarah Jakarta,2025-08-19T13:24:58.692442+07:07,2025-08-19T13:25:26.692442+07:07,28,9,4,60,65,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,23,Kali Besar,2025-08-19T13:28:46.130287+07:07,2025-08-19T13:29:23.130287+07:07,37,4,0,65,69,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,1,Blok M,2025-08-19T12:30:00+07:07,2025-08-19T12:30:20+07:07,20,20,0,0,20,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,2,ASEAN,2025-08-19T12:34:17.845682+07:07,2025-08-19T12:34:49.845682+07:07,32,16,2,20,34,80,0,0,0,0,0,0,0,0,0,12
2025-08-19,BlokM→Kota,3,Kejaksaan Agung,2025-08-19T12:38:13.900194+07:07,2025-08-19T12:38:54.900194+07:07,41,11,1,34,44,80,0,0,0,0,0,0,0,0,0,12
