direction,stop_seq,arr_time,dep_time,dwell_s,load_after,cap,forecast
1,12,14:14:52,14:15:27,35,15,80,24
1,5,14:15:09,14:15:45,36,6,80,6
1,20,14:16:40,14:17:20,40,2,80,3
1,13,14:18:55,14:19:41,46,30,80,30
1,6,14:19:43,14:20:22,39,2,80,6
1,21,14:21:06,14:21:29,23,1,80,1
1,14,14:22:44,14:23:16,32,35,80,31
1,7,14:23:26,14:23:59,33,9,80,7
1,22,14:24:53,14:25:19,26,0,80,1
1,15,14:26:37,14:27:05,28,32,80,26
1,8,14:27:28,14:28:09,41,15,80,10
1,23,14:29:00,14:29:21,21,0,80,0
1,1,14:30:00,14:30:43,43,5,80,3
1,16,14:30:50,14:31:24,34,24,80,23
1,9,14:31:23,14:31:51,28,21,80,13
1,2,14:34:24,14:34:48,24,9,80,6
1,17,14:35:18,14:35:43,25,14,80,15
1,10,14:35:45,14:36:15,30,34,80,8
1,3,14:38:05,14:38:33,28,7,80,10
1,18,14:39:05,14:39:42,37,3,80,9
1,11,14:39:39,14:40:14,35,32,80,11
1,4,14:42:13,14:42:49,36,6,80,9
1,19,14:42:57,14:43:25,28,2,80,4
1,12,14:43:17,14:43:42,25,36,80,15
1,5,14:46:37,14:47:16,39,5,80,7
1,20,14:46:49,14:47:24,35,3,80,3
1,13,14:46:50,14:47:28,38,42,80,29
1,6,14:50:40,14:51:19,39,8,80,3
1,21,14:51:12,14:51:44,32,0,80,1
1,14,14:51:16,14:51:46,30,40,80,35
1,7,14:54:54,14:55:31,37,12,80,8
1,22,14:55:27,14:55:52,25,2,80,0
1,15,14:55:33,14:56:05,32,36,80,30
1,8,14:59:17,14:59:38,21,15,80,15
1,16,14:59:26,15:00:05,39,29,80,22
1,23,14:59:46,15:00:20,34,0,80,0
1,1,15:00:00,15:00:23,23,5,80,5
1,9,15:02:48,15:03:33,45,11,80,13
1,17,15:03:59,15:04:25,26,15,80,15
1,2,15:04:15,15:04:47,32,7,80,8
1,18,15:07:25,15:07:46,21,2,80,8
1,10,15:07:27,15:07:53,26,14,80,14
1,3,15:08:32,15:09:10,38,6,80,11
1,11,15:11:06,15:11:41,35,16,80,19
1,19,15:11:20,15:12:05,45,4,80,5
1,4,15:12:30,15:13:10,40,6,80,7
1,12,15:14:43,15:15:18,35,24,80,25
1,20,15:15:43,15:16:21,38,0,80,3
1,5,15:16:37,15:16:57,20,8,80,7
1,13,15:18:27,15:18:57,30,33,80,31
1,21,15:19:22,15:19:46,24,0,80,1
1,6,15:20:23,15:20:53,30,3,80,7
1,14,15:22:53,15:23:40,47,42,80,36
1,22,15:23:42,15:24:15,33,1,80,2
1,7,15:24:42,15:25:11,29,10,80,8
1,15,15:27:21,15:28:06,45,34,80,29
1,23,15:27:33,15:28:02,29,0,80,0
1,8,15:28:13,15:28:42,29,9,80,10
1,1,15:30:00,15:30:34,34,1,80,5
1,16,15:31:45,15:32:23,38,30,80,22
1,9,15:32:28,15:33:03,35,13,80,11
1,2,15:33:37,15:34:02,25,4,80,7
1,17,15:36:17,15:36:47,30,16,80,17
1,10,15:37:03,15:37:50,47,13,80,15
1,3,15:37:17,15:37:59,42,13,80,7
1,18,15:40:45,15:41:26,41,9,80,5
1,11,15:40:53,15:41:25,32,12,80,16
1,4,15:41:50,15:42:29,39,5,80,6
1,12,15:44:32,15:45:18,46,22,80,24
1,19,15:45:20,15:45:42,22,3,80,5
1,5,15:45:51,15:46:17,26,11,80,8
1,13,15:48:53,15:49:41,48,32,80,34
1,20,15:49:00,15:49:20,20,2,80,1
1,6,15:50:01,15:50:22,21,9,80,4
1,21,15:52:42,15:53:25,43,1,80,0
1,14,15:53:05,15:53:42,37,41,80,38
1,7,15:53:50,15:54:23,33,10,80,10
1,22,15:57:04,15:57:42,38,3,80,1
1,15,15:57:37,15:58:17,40,31,80,30
1,8,15:57:49,15:58:23,34,13,80,9
1,1,16:00:00,16:00:30,30,7,80,8
1,23,16:00:55,16:01:32,37,0,80,0
1,9,16:01:24,16:01:51,27,23,80,17
1,16,16:02:09,16:02:39,30,28,80,23
1,2,16:04:46,16:05:25,39,13,80,11
1,10,16:06:44,16:07:19,35,15,80,17
1,17,16:07:16,16:07:55,39,15,80,14
1,3,16:10:02,16:10:41,39,11,80,13
1,11,16:11:51,16:12:38,47,16,80,23
1,18,16:12:10,16:12:34,24,5,80,8
1,4,16:14:43,16:15:19,36,7,80,8
1,19,16:17:18,16:17:42,24,2,80,6
1,12,16:17:24,16:17:50,26,22,80,32
1,5,16:19:27,16:19:56,29,1,80,8
1,13,16:22:05,16:22:51,46,25,80,42
1,20,16:22:19,16:22:56,37,3,80,4
1,6,16:24:16,16:25:01,45,6,80,9
1,21,16:27:21,16:27:48,27,3,80,2
1,14,16:27:51,16:28:31,40,31,80,46
1,7,16:29:30,16:29:56,26,8,80,9
1,1,16:30:00,16:30:37,37,8,80,7
1,22,16:32:20,16:32:47,27,2,80,3
1,15,16:32:55,16:33:31,36,25,80,39
1,2,16:34:42,16:35:03,21,11,80,13
1,8,16:34:50,16:35:10,20,9,80,13
1,23,16:37:17,16:37:55,38,0,80,0
1,16,16:38:17,16:38:53,36,16,80,27
1,9,16:39:57,16:40:42,45,15,80,21
1,3,16:40:00,16:40:33,33,12,80,10
1,17,16:43:12,16:43:54,42,4,80,16
1,10,16:45:11,16:45:50,39,12,80,15
1,4,16:45:15,16:45:48,33,8,80,7
1,18,16:48:25,16:48:45,20,2,80,7
1,5,16:49:59,16:50:36,37,7,80,2
1,11,16:50:11,16:50:59,48,11,80,15
1,19,16:53:18,16:53:55,37,4,80,3
1,12,16:55:12,16:55:54,42,25,80,22
1,6,16:55:20,16:56:02,42,5,80,6
1,20,16:58:19,16:58:52,33,3,80,3
1,1,17:00:00,17:00:30,30,11,80,10
1,13,17:00:23,17:01:27,64,42,80,53
1,7,17:01:01,17:01:26,25,14,80,13
1,21,17:03:29,17:04:06,37,3,80,3
1,2,17:05:25,17:05:49,24,20,80,16
1,14,17:05:51,17:07:00,69,46,80,57
1,8,17:06:05,17:06:29,24,12,80,18
1,22,17:08:10,17:08:42,32,4,80,3
1,9,17:10:41,17:11:35,54,20,80,24
1,3,17:10:47,17:11:27,40,18,80,21
1,15,17:11:50,17:12:33,43,41,80,40
1,23,17:12:49,17:13:13,24,0,80,0
1,10,17:15:44,17:16:45,61,24,80,29
1,4,17:16:01,17:16:35,34,7,80,13
1,16,17:16:36,17:17:11,35,28,80,25
1,5,17:21:00,17:21:41,41,11,80,11
1,11,17:21:13,17:22:13,60,20,80,36
1,17,17:21:55,17:22:19,24,11,80,13
1,12,17:26:14,17:27:14,60,43,80,48
1,18,17:26:27,17:26:48,21,6,80,8
1,6,17:26:35,17:27:04,29,10,80,13
1,1,17:30:00,17:30:26,26,16,80,11
1,7,17:31:30,17:31:59,29,10,80,14
1,19,17:31:48,17:32:19,31,6,80,7
1,13,17:31:52,17:32:46,54,53,80,40
1,2,17:34:41,17:35:06,25,17,80,20
1,8,17:36:19,17:36:52,33,18,80,13
1,14,17:37:04,17:38:10,66,63,80,48
1,20,17:37:05,17:37:33,28,4,80,5
1,3,17:39:43,17:40:25,42,24,80,18
1,9,17:40:55,17:42:08,73,23,80,21
1,21,17:41:33,17:41:56,23,1,80,3
1,15,17:42:49,17:43:20,31,45,80,40
1,4,17:44:59,17:45:25,26,16,80,7
1,22,17:46:21,17:47:01,40,4,80,5
1,10,17:46:26,17:47:27,61,29,80,26
1,16,17:48:07,17:48:30,23,33,80,27
1,5,17:50:17,17:50:51,34,7,80,11
1,23,17:51:21,17:51:45,24,0,80,1
1,11,17:51:27,17:52:26,59,28,80,21
1,17,17:52:37,17:53:03,26,18,80,15
1,6,17:55:34,17:56:13,39,15,80,10
1,12,17:57:11,17:58:14,63,35,80,39
1,18,17:57:39,17:58:08,29,10,80,7
1,1,18:00:00,18:00:41,41,4,80,11
1,7,18:00:46,18:01:14,28,16,80,12
1,13,18:02:15,18:03:30,75,43,80,57
1,19,18:02:45,18:03:15,30,4,80,7
1,2,18:05:25,18:06:01,36,17,80,17
1,8,18:06:00,18:06:43,43,19,80,18
1,20,18:07:45,18:08:15,30,8,80,5
1,14,18:08:08,18:09:17,69,53,80,59
1,3,18:10:39,18:11:22,43,23,80,22
1,9,18:11:02,18:11:55,53,31,80,26
1,21,18:12:19,18:13:01,42,3,80,3
1,15,18:14:07,18:14:37,30,35,80,39
1,4,18:15:53,18:16:13,20,12,80,13
1,10,18:16:44,18:17:49,65,38,80,28
1,22,18:17:18,18:17:41,23,1,80,3
1,16,18:19:19,18:19:48,29,17,80,27
1,5,18:20:30,18:21:13,43,11,80,11
1,23,18:21:42,18:22:26,44,0,80,0
1,11,18:22:30,18:23:38,68,61,80,39
1,17,18:24:30,18:25:06,36,4,80,13
1,6,18:25:48,18:26:29,41,10,80,14
1,12,18:28:03,18:28:58,55,57,80,48
1,18,18:29:21,18:29:53,32,9,80,8
1,1,18:30:00,18:30:33,33,8,80,5
1,7,18:31:22,18:31:45,23,8,80,16
1,13,18:33:53,18:34:45,52,67,80,42
1,19,18:34:16,18:34:58,42,8,80,5
1,2,18:35:08,18:35:34,26,13,80,17
1,8,18:36:02,18:36:42,40,13,80,19
1,14,18:39:00,18:39:51,51,58,80,54
1,20,18:39:23,18:39:52,29,6,80,8
1,3,18:40:33,18:41:14,41,18,80,23
1,9,18:40:52,18:41:53,61,20,80,29
1,15,18:44:36,18:45:13,37,38,80,38
1,21,18:44:38,18:45:18,40,2,80,4
1,4,18:45:32,18:46:00,28,10,80,13
1,10,18:46:42,18:47:47,65,27,80,37
1,16,18:50:02,18:50:28,26,31,80,17
1,22,18:50:14,18:50:44,30,3,80,1
1,5,18:50:23,18:50:53,30,8,80,11
1,11,18:52:18,18:53:21,63,49,80,57
1,17,18:54:45,18:55:16,31,12,80,6
1,23,18:54:48,18:55:15,27,0,80,0
1,6,18:55:16,18:55:52,36,17,80,10
1,12,18:58:10,18:59:06,56,58,80,58
1,18,18:59:33,19:00:00,27,10,80,9
1,1,19:00:00,19:00:44,44,9,80,10
1,7,19:00:42,19:01:17,35,20,80,14
1,13,19:03:39,19:04:37,58,72,80,58
1,2,19:04:38,19:05:08,30,16,80,18
1,19,19:04:43,19:05:07,24,7,80,7
1,8,19:05:13,19:05:44,31,30,80,18
1,14,19:08:18,19:09:27,69,58,80,60
1,3,19:08:21,19:08:51,30,16,80,21
1,20,19:08:47,19:09:21,34,5,80,5
1,9,19:09:27,19:10:28,61,25,80,25
1,4,19:12:26,19:12:57,31,5,80,13
1,15,19:12:35,19:12:55,20,43,80,40
1,21,19:13:07,19:13:50,43,3,80,3
1,10,19:14:05,19:15:04,59,31,80,29
1,5,19:16:09,19:16:48,39,17,80,11
1,16,19:16:34,19:17:19,45,19,80,28
1,22,19:17:33,19:18:01,28,2,80,3
1,11,19:18:57,19:20:05,68,54,80,38
1,6,19:19:50,19:20:12,22,22,80,13
1,17,19:20:47,19:21:10,23,9,80,15
1,23,19:21:02,19:21:31,29,0,80,0
1,12,19:23:38,19:24:48,70,64,80,57
1,7,19:24:05,19:24:30,25,12,80,20
1,18,19:24:43,19:25:05,22,5,80,8
1,8,19:28:11,19:28:34,23,14,80,28
1,13,19:28:34,19:29:37,63,64,80,63
1,19,19:28:56,19:29:39,43,3,80,7
1,1,19:30:00,19:30:20,20,10,80,8
1,9,19:32:08,19:33:15,67,25,80,26
1,20,19:33:01,19:33:44,43,5,80,6
1,14,19:33:15,19:34:18,63,67,80,58
1,2,19:33:58,19:34:28,30,15,80,16
1,10,19:36:56,19:37:49,53,22,80,31
1,21,19:37:20,19:37:48,28,4,80,4
1,15,19:37:43,19:38:17,34,45,80,40
1,3,19:38:13,19:38:33,20,20,80,15
1,11,19:40:52,19:41:54,62,36,80,51
1,22,19:41:31,19:42:12,41,3,80,2
1,16,19:41:50,19:42:26,36,35,80,23
1,4,19:41:59,19:42:22,23,7,80,6
1,12,19:45:09,19:46:24,75,46,80,59
1,23,19:45:14,19:45:51,37,0,80,0
1,17,19:45:50,19:46:30,40,22,80,9
1,5,19:46:16,19:46:44,28,6,80,17
1,18,19:49:43,19:50:19,36,10,80,6
1,13,19:49:44,19:50:53,69,60,80,60
1,6,19:49:46,19:50:16,30,11,80,23
1,7,19:53:33,19:54:11,38,14,80,16
1,19,19:54:02,19:54:47,45,7,80,6
1,14,19:54:52,19:55:48,56,59,80,61
1,8,19:57:22,19:57:55,33,15,80,22
1,20,19:57:49,19:58:28,39,1,80,5
1,15,19:59:44,20:00:11,27,42,80,44
1,1,20:00:00,20:00:22,22,1,80,3
1,9,20:01:10,20:01:35,25,14,80,14
1,21,20:02:18,20:02:50,32,0,80,3
1,16,20:03:46,20:04:29,43,45,80,30
1,2,20:04:02,20:04:42,40,3,80,5
1,10,20:05:32,20:06:14,42,14,80,14
1,22,20:06:02,20:06:40,38,2,80,1
1,17,20:08:05,20:08:25,20,36,80,30
1,3,20:08:11,20:08:45,34,6,80,6
1,11,20:09:52,20:10:34,42,20,80,17
1,23,20:10:35,20:11:01,26,0,80,0
1,4,20:12:19,20:13:01,42,4,80,6
1,18,20:12:22,20:12:58,36,28,80,21
1,12,20:14:03,20:14:52,49,23,80,22
1,19,20:16:02,20:16:25,23,22,80,14
1,5,20:16:28,20:16:48,20,1,80,5
1,13,20:18:26,20:18:59,33,27,80,24
1,6,20:19:49,20:20:28,39,2,80,5
1,20,20:20:01,20:20:33,32,15,80,8
1,14,20:22:08,20:22:58,50,31,80,26
1,7,20:23:53,20:24:23,30,4,80,5
1,21,20:24:09,20:24:38,29,7,80,0
1,15,20:26:07,20:26:39,32,31,80,29
1,8,20:28:00,20:28:26,26,1,80,6
1,22,20:28:29,20:29:13,44,2,80,2
1,16,20:29:52,20:30:14,22,26,80,39
1,1,20:30:00,20:30:35,35,1,80,1
1,9,20:31:48,20:32:33,45,7,80,13
1,23,20:32:57,20:33:38,41,0,80,0
1,17,20:33:18,20:34:03,45,24,80,35
1,2,20:34:05,20:34:45,40,12,80,3
1,10,20:36:30,20:37:08,38,9,80,14
1,18,20:37:18,20:37:51,33,16,80,26
1,3,20:37:58,20:38:37,39,12,80,6
1,11,20:40:29,20:40:54,25,14,80,19
1,19,20:41:03,20:41:40,37,2,80,23
1,4,20:41:55,20:42:22,27,12,80,5
1,12,20:44:05,20:44:36,31,25,80,23
1,20,20:45:02,20:45:27,25,2,80,13
1,5,20:46:19,20:47:02,43,14,80,1
1,13,20:48:06,20:48:40,34,29,80,26
1,21,20:49:08,20:49:52,44,2,80,4
1,6,20:50:09,20:50:51,42,12,80,2
1,14,20:51:47,20:52:18,31,34,80,30
1,22,20:52:54,20:53:36,42,0,80,3
1,7,20:54:23,20:54:50,27,7,80,5
1,15,20:56:15,20:56:50,35,31,80,30
1,23,20:56:41,20:57:02,21,0,80,0
1,8,20:57:58,20:58:33,35,4,80,1
1,1,21:00:00,21:00:44,44,2,80,4
1,16,21:00:44,21:01:18,34,27,80,15
1,9,21:02:31,21:03:18,47,8,80,8
1,2,21:03:59,21:04:25,26,8,80,5
1,17,21:05:17,21:05:58,41,18,80,10
1,10,21:07:12,21:07:53,41,11,80,10
1,3,21:07:26,21:07:52,26,8,80,7
1,18,21:09:45,21:10:28,43,10,80,7
1,4,21:11:22,21:12:03,41,1,80,6
1,11,21:11:35,21:12:13,38,14,80,12
1,19,21:13:50,21:14:31,41,2,80,4
1,5,21:15:50,21:16:33,43,4,80,5
1,12,21:16:11,21:16:54,43,16,80,15
1,20,21:17:47,21:18:22,35,2,80,2
1,6,21:20:26,21:21:02,36,7,80,5
1,13,21:20:47,21:21:13,26,23,80,20
1,21,21:21:56,21:22:16,20,1,80,1
1,7,21:24:24,21:25:09,45,7,80,5
1,14,21:24:29,21:25:14,45,22,80,23
1,22,21:25:24,21:26:09,45,0,80,1
1,15,21:28:23,21:29:03,40,17,80,19
1,8,21:28:24,21:28:56,32,4,80,6
1,23,21:29:36,21:30:21,45,0,80,0
1,16,21:32:32,21:33:06,34,18,80,24
1,9,21:32:36,21:33:12,36,5,80,8
1,17,21:36:16,21:36:40,24,10,80,16
1,10,21:36:36,21:37:02,26,14,80,11
1,18,21:40:08,21:40:53,45,6,80,9
1,11,21:40:57,21:41:33,36,17,80,14
1,19,21:44:00,21:44:20,20,4,80,6
1,12,21:45:04,21:45:38,34,23,80,15
1,20,21:47:48,21:48:21,33,1,80,3
1,13,21:48:48,21:49:35,47,30,80,24
1,21,21:52:16,21:52:40,24,0,80,1
1,14,21:52:53,21:53:23,30,32,80,23
1,22,21:56:20,21:57:03,43,1,80,0
1,15,21:56:33,21:57:09,36,23,80,17
1,16,22:00:31,22:01:03,32,21,80,15
1,23,22:00:35,22:00:58,23,0,80,0
1,17,22:04:26,22:04:51,25,18,80,12
1,18,22:08:19,22:08:40,21,9,80,7
1,19,22:11:49,22:12:15,26,5,80,4
1,20,22:16:08,22:16:52,44,0,80,2
1,21,22:19:54,22:20:20,26,1,80,1
1,22,22:23:49,22:24:11,22,0,80,1
1,23,22:27:39,22:28:06,27,0,80,0
0,1,05:00:00,05:00:27,27,14,80,17
0,2,05:04:15,05:04:57,42,32,80,33
0,3,05:08:45,05:09:08,23,39,80,36
0,4,05:12:34,05:12:59,25,57,80,53
0,5,05:16:44,05:17:22,38,70,80,61
0,6,05:21:19,05:21:43,24,77,80,63
0,7,05:25:30,05:25:50,20,75,80,62
0,8,05:29:27,05:29:50,23,77,80,71
0,1,05:30:00,05:30:37,37,19,80,16
0,9,05:33:40,05:34:03,23,78,80,70
0,2,05:34:34,05:34:56,22,37,80,35
0,10,05:37:25,05:37:51,26,67,80,69
0,3,05:38:55,05:39:30,35,48,80,36
0,11,05:41:23,05:42:12,49,65,80,63
0,4,05:43:23,05:43:44,21,63,80,51
0,12,05:45:14,05:45:54,40,61,80,62
0,5,05:47:14,05:47:58,44,72,80,59
0,13,05:49:00,05:49:36,36,62,80,63
0,6,05:51:30,05:52:14,44,73,80,61
0,14,05:53:24,05:54:01,37,64,80,63
0,7,05:55:43,05:56:22,39,79,80,68
0,15,05:57:18,05:57:58,40,63,80,62
0,8,05:59:50,06:00:15,25,79,80,70
0,1,06:00:00,06:00:20,20,12,80,17
0,16,06:01:18,06:02:00,42,62,80,57
0,9,06:03:16,06:03:57,41,77,80,70
0,2,06:03:27,06:04:11,44,21,80,26
0,17,06:05:49,06:06:16,27,71,80,54
0,10,06:07:08,06:08:14,66,74,80,63
0,3,06:07:29,06:08:04,35,35,80,42
0,18,06:09:39,06:10:07,28,71,80,58
0,4,06:11:27,06:11:53,26,44,80,57
0,11,06:12:07,06:13:13,66,68,80,64
0,19,06:13:31,06:13:51,20,76,80,63
0,5,06:15:22,06:16:02,40,53,80,65
0,12,06:17:07,06:18:21,74,61,80,64
0,20,06:17:12,06:17:44,32,74,80,64
0,6,06:19:14,06:19:42,28,62,80,70
0,21,06:20:46,06:21:11,25,72,80,60
0,13,06:22:20,06:23:30,70,52,80,60
0,7,06:23:28,06:24:10,42,69,80,68
0,22,06:25:10,06:25:44,34,71,80,62
0,14,06:27:07,06:28:12,65,51,80,59
0,8,06:27:54,06:28:34,40,75,80,70
0,23,06:29:40,06:30:06,26,77,80,66
0,1,06:30:00,06:30:39,39,18,80,21
0,15,06:31:28,06:32:21,53,46,80,50
0,9,06:32:09,06:32:34,25,78,80,70
0,2,06:33:41,06:34:16,35,26,80,33
0,16,06:35:26,06:35:48,22,43,80,56
0,10,06:36:05,06:37:19,74,70,80,68
0,3,06:37:24,06:38:06,42,35,80,44
0,17,06:39:14,06:39:55,41,46,80,54
0,11,06:40:37,06:41:49,72,65,80,66
0,4,06:41:50,06:42:22,32,47,80,56
0,18,06:43:27,06:43:59,32,48,80,57
0,12,06:44:50,06:45:49,59,62,80,67
0,5,06:45:55,06:46:17,22,55,80,66
0,19,06:47:42,06:48:11,29,56,80,61
0,6,06:49:19,06:49:52,33,63,80,69
0,13,06:49:42,06:50:45,63,58,80,60
0,20,06:51:32,06:52:05,33,55,80,64
0,7,06:53:14,06:53:54,40,66,80,69
0,14,06:54:19,06:55:27,68,60,80,59
0,21,06:55:31,06:56:09,38,64,80,62
0,8,06:57:25,06:58:00,35,72,80,70
0,15,06:59:09,07:00:04,55,63,80,50
0,22,06:59:58,07:00:29,31,64,80,61
0,1,07:00:00,07:00:25,25,18,80,18
0,9,07:01:57,07:02:42,45,76,80,72
0,16,07:03:50,07:04:19,29,59,80,53
0,23,07:03:55,07:04:20,25,67,80,63
0,2,07:04:15,07:04:44,29,30,80,23
0,10,07:06:35,07:07:28,53,75,80,68
0,3,07:08:14,07:08:55,41,35,80,38
0,17,07:08:19,07:08:48,29,62,80,58
0,11,07:11:21,07:12:16,55,70,80,65
0,4,07:12:16,07:12:54,38,48,80,52
0,18,07:12:23,07:12:58,35,68,80,55
0,5,07:16:12,07:16:46,34,52,80,63
0,12,07:16:14,07:17:04,50,68,80,60
0,19,07:16:23,07:16:43,20,71,80,57
0,6,07:19:46,07:20:31,45,59,80,68
0,20,07:19:51,07:20:32,41,77,80,64
0,13,07:20:18,07:21:31,73,68,80,57
0,21,07:23:59,07:24:37,38,75,80,66
0,7,07:24:03,07:24:37,34,61,80,70
0,14,07:25:09,07:26:01,52,69,80,55
0,22,07:27:43,07:28:06,23,77,80,63
0,8,07:27:57,07:28:38,41,67,80,69
0,15,07:29:30,07:30:20,50,62,80,50
0,1,07:30:00,07:30:40,40,13,80,19
0,23,07:31:30,07:31:54,24,77,80,63
0,9,07:32:38,07:33:00,22,72,80,71
0,2,07:33:48,07:34:20,32,20,80,27
0,16,07:33:53,07:34:30,37,59,80,56
0,10,07:36:04,07:37:01,57,64,80,68
0,3,07:37:50,07:38:18,28,25,80,37
0,17,07:38:27,07:38:50,23,59,80,59
0,11,07:40:33,07:41:36,63,62,80,65
0,4,07:41:22,07:41:53,31,37,80,51
0,18,07:42:20,07:42:40,20,56,80,51
0,5,07:44:54,07:45:30,36,45,80,63
0,12,07:44:55,07:45:50,55,60,80,61
0,19,07:46:03,07:46:27,24,57,80,58
0,6,07:48:37,07:49:04,27,51,80,68
0,13,07:49:18,07:50:20,62,53,80,54
0,20,07:49:34,07:50:07,33,57,80,63
0,7,07:52:52,07:53:24,32,63,80,71
0,14,07:53:42,07:54:47,65,54,80,60
0,21,07:53:58,07:54:24,26,56,80,61
0,8,07:56:58,07:57:38,40,73,80,71
0,22,07:57:48,07:58:09,21,54,80,64
0,15,07:58:20,07:59:30,70,61,80,52
0,1,08:00:00,08:00:25,25,17,80,22
0,9,08:00:57,08:01:18,21,77,80,72
0,23,08:01:46,08:02:29,43,56,80,63
0,16,08:02:39,08:03:22,43,62,80,58
0,2,08:03:33,08:04:12,39,32,80,41
0,10,08:04:32,08:05:23,51,72,80,67
0,17,08:07:03,08:07:42,39,64,80,56
0,3,08:07:25,08:08:10,45,40,80,37
0,11,08:09:21,08:10:22,61,71,80,60
0,18,08:11:00,08:11:45,45,62,80,57
0,4,08:11:32,08:12:14,42,53,80,57
0,12,08:13:49,08:14:56,67,66,80,64
0,19,08:14:56,08:15:25,29,69,80,59
0,5,08:15:27,08:16:04,37,63,80,65
0,13,08:18:31,08:19:28,57,66,80,55
0,6,08:19:04,08:19:40,36,79,80,69
0,20,08:19:17,08:19:51,34,72,80,65
0,14,08:22:57,08:23:55,58,64,80,59
0,7,08:23:06,08:23:35,29,76,80,69
0,21,08:23:14,08:23:58,44,74,80,64
0,8,08:26:52,08:27:13,21,77,80,69
0,15,08:27:11,08:28:10,59,57,80,54
0,22,08:27:56,08:28:32,36,76,80,61
0,1,08:30:00,08:30:28,28,13,80,20
0,9,08:30:23,08:31:07,44,77,80,72
0,23,08:31:59,08:32:39,40,79,80,63
0,16,08:32:03,08:32:37,34,59,80,57
0,2,08:33:53,08:34:22,29,19,80,46
0,10,08:34:14,08:35:28,74,70,80,68
0,17,08:35:54,08:36:32,38,65,80,55
0,3,08:37:45,08:38:09,24,25,80,37
0,11,08:38:40,08:39:51,71,60,80,60
0,18,08:40:09,08:40:46,37,74,80,53
0,4,08:42:08,08:42:30,22,33,80,53
0,12,08:43:46,08:44:45,59,51,80,61
0,19,08:44:32,08:44:58,26,77,80,59
0,5,08:45:51,08:46:21,30,51,80,63
0,13,08:48:21,08:49:33,72,58,80,58
0,20,08:48:47,08:49:12,25,79,80,66
0,6,08:49:56,08:50:17,21,58,80,68
0,14,08:52:43,08:53:46,63,63,80,57
0,21,08:53:02,08:53:38,36,72,80,65
0,7,08:54:12,08:54:49,37,63,80,69
0,15,08:56:58,08:58:01,63,58,80,58
0,22,08:57:16,08:57:44,28,75,80,62
0,8,08:58:30,08:58:56,26,76,80,70
0,1,09:00:00,09:00:29,29,15,80,19
0,16,09:01:15,09:01:57,42,60,80,55
0,23,09:01:28,09:02:00,32,73,80,59
0,9,09:01:58,09:02:37,39,77,80,73
0,2,09:03:45,09:04:11,26,25,80,30
0,17,09:05:11,09:05:42,31,64,80,52
0,10,09:05:47,09:06:32,45,69,80,66
0,3,09:07:38,09:08:18,40,34,80,48
0,18,09:09:29,09:10:00,31,69,80,53
0,11,09:09:54,09:10:37,43,62,80,63
0,4,09:11:28,09:12:08,40,40,80,55
0,19,09:13:07,09:13:31,24,69,80,55
0,12,09:14:02,09:14:43,41,57,80,56
0,5,09:15:22,09:15:44,22,52,80,68
0,20,09:17:27,09:17:54,27,77,80,56
0,13,09:18:03,09:18:33,30,51,80,54
0,6,09:19:33,09:20:00,27,60,80,69
0,21,09:21:38,09:22:00,22,74,80,61
0,14,09:21:45,09:22:34,49,52,80,57
0,7,09:23:01,09:23:39,38,69,80,73
0,22,09:25:45,09:26:20,35,72,80,60
0,15,09:26:09,09:26:35,26,53,80,54
0,8,09:26:40,09:27:02,22,74,80,73
0,23,09:29:30,09:29:56,26,73,80,60
0,1,09:30:00,09:30:20,20,11,80,16
0,16,09:30:13,09:30:46,33,57,80,56
0,9,09:30:57,09:31:32,35,78,80,73
0,2,09:33:38,09:34:10,32,16,80,28
0,17,09:34:24,09:34:45,21,59,80,52
0,10,09:34:48,09:35:25,37,73,80,66
0,18,09:37:48,09:38:28,40,60,80,55
0,3,09:37:50,09:38:15,25,25,80,49
0,11,09:39:13,09:39:47,34,66,80,64
0,4,09:41:15,09:41:51,36,37,80,51
0,19,09:41:29,09:41:49,20,61,80,55
0,12,09:43:28,09:43:57,29,60,80,57
0,20,09:44:53,09:45:15,22,68,80,59
0,5,09:45:19,09:45:59,40,49,80,66
0,13,09:47:04,09:47:32,28,56,80,53
0,21,09:49:04,09:49:49,45,75,80,62
0,6,09:49:31,09:49:57,26,58,80,69
0,14,09:50:38,09:51:06,28,52,80,52
0,22,09:53:25,09:53:52,27,75,80,60
0,7,09:53:45,09:54:23,38,61,80,71
0,15,09:54:19,09:54:57,38,59,80,54
0,23,09:56:55,09:57:16,21,73,80,60
0,8,09:58:08,09:58:29,21,65,80,73
0,16,09:58:48,09:59:12,24,63,80,55
0,1,10:00:00,10:00:37,37,17,80,20
0,9,10:01:59,10:02:30,31,67,80,72
0,17,10:02:24,10:03:05,41,61,80,54
0,2,10:04:01,10:04:38,37,32,80,35
0,10,10:05:58,10:06:36,38,62,80,66
0,18,10:06:18,10:06:57,39,65,80,55
0,3,10:08:07,10:08:28,21,42,80,54
0,11,10:10:23,10:10:58,35,51,80,63
0,19,10:10:35,10:11:01,26,69,80,57
0,4,10:12:03,10:12:48,45,58,80,57
0,12,10:14:18,10:14:49,31,46,80,60
0,20,10:14:22,10:14:53,31,71,80,63
0,5,10:16:12,10:16:43,31,68,80,68
0,13,10:17:52,10:18:29,37,43,80,55
0,21,10:18:13,10:18:42,29,70,80,64
0,6,10:20:31,10:20:53,22,77,80,69
